mode	ox/red	error	control changes	Ns changes	counter inc.	Ns	time/s	control/V	Ewe/V	I/mA	dq/mA.h	(Q-Qo)/mA.h	dQ/C	(Q-Qo)/C	Q charge/discharge/mA.h	half cycle	x	Q discharge/mA.h	Q charge/mA.h	Capacity/mA.h	Efficiency/%	cycle number	P/W
2	1	0	0	0	0	0	7.899999800429214E+001	1.1999763E+000	1.2004236E+000	6.9388285E+000	1.923486806260215E-003	2.005921643577152E-001	7.2213179E-001	7.2213179E-001	2.005921643577152E-001	0	8.998953340661570E-001	0.000000000000000E+000	2.005921643577152E-001	2.005921643577152E-001	0	0.000000000000000E+000	8.3295330E-003
2	1	0	0	0	0	0	7.999999797903001E+001	1.1999763E+000	1.2005112E+000	6.9311991E+000	1.916061711205376E-003	2.025082260689205E-001	7.2902960E-001	7.2902960E-001	2.025082260689205E-001	0	8.998943345220995E-001	0.000000000000000E+000	2.025082260689205E-001	2.025082260689205E-001	0	0.000000000000000E+000	8.3209826E-003
2	1	0	0	0	0	0	8.099999795376789E+001	1.1999763E+000	1.2004082E+000	6.8358316E+000	1.914548334307141E-003	2.044227744032277E-001	7.3592198E-001	7.3592198E-001	2.044227744032277E-001	0	8.998933357675194E-001	0.000000000000000E+000	2.044227744032277E-001	2.044227744032277E-001	0	0.000000000000000E+000	8.2057882E-003
2	1	0	0	0	0	0	8.199999792850576E+001	1.1999763E+000	1.2005113E+000	6.8167586E+000	1.911662517415153E-003	2.063344369206429E-001	7.4280399E-001	7.4280399E-001	2.063344369206429E-001	0	8.998923385183714E-001	0.000000000000000E+000	2.063344369206429E-001	2.063344369206429E-001	0	0.000000000000000E+000	8.1835957E-003
2	1	0	0	0	0	0	8.299999790324364E+001	1.1999763E+000	1.2004731E+000	6.8930521E+000	1.905131543954214E-003	2.082395684645971E-001	7.4966246E-001	7.4966246E-001	2.082395684645971E-001	0	8.998913446762096E-001	0.000000000000000E+000	2.082395684645971E-001	2.082395684645971E-001	0	0.000000000000000E+000	8.2749231E-003
2	1	0	0	0	0	0	8.399999787798151E+001	1.1999763E+000	1.2005417E+000	6.8167586E+000	1.904277050680584E-003	2.101438455152777E-001	7.5651783E-001	7.5651783E-001	2.101438455152777E-001	0	8.998903512798078E-001	0.000000000000000E+000	2.101438455152777E-001	2.101438455152777E-001	0	0.000000000000000E+000	8.1838034E-003
2	1	0	0	0	0	0	8.499999785271939E+001	1.1999763E+000	1.2004426E+000	6.8930521E+000	1.901732859770457E-003	2.120455783750481E-001	7.6336408E-001	7.6336408E-001	2.120455783750481E-001	0	8.998893592106236E-001	0.000000000000000E+000	2.120455783750481E-001	2.120455783750481E-001	0	0.000000000000000E+000	8.2747126E-003
2	1	0	0	0	0	0	8.599999782745726E+001	1.1999763E+000	1.2004769E+000	6.8205733E+000	1.895311879025565E-003	2.139408902540737E-001	7.7018720E-001	7.7018720E-001	2.139408902540737E-001	0	8.998883704910462E-001	0.000000000000000E+000	2.139408902540737E-001	2.139408902540737E-001	0	0.000000000000000E+000	8.1879403E-003
2	1	0	0	0	0	0	8.699999780219514E+001	1.1999763E+000	1.2005037E+000	6.7976847E+000	1.893668168968625E-003	2.158345584230423E-001	7.7700442E-001	7.7700442E-001	2.158345584230423E-001	0	8.998873826289362E-001	0.000000000000000E+000	2.158345584230423E-001	2.158345584230423E-001	0	0.000000000000000E+000	8.1606461E-003
2	1	0	0	0	0	0	8.799999777693301E+001	1.1999763E+000	1.2004082E+000	6.8434610E+000	1.890987072891659E-003	2.177255454959340E-001	7.8381199E-001	7.8381199E-001	2.177255454959340E-001	0	8.998863961654626E-001	0.000000000000000E+000	2.177255454959340E-001	2.177255454959340E-001	0	0.000000000000000E+000	8.2149468E-003
2	1	0	0	0	0	0	8.899999775167089E+001	1.1999763E+000	1.2004769E+000	6.8434610E+000	1.884278718948364E-003	2.196098242148823E-001	7.9059535E-001	7.9059535E-001	2.196098242148823E-001	0	8.998854132015085E-001	0.000000000000000E+000	2.196098242148823E-001	2.196098242148823E-001	0	0.000000000000000E+000	8.2154172E-003
2	1	0	0	0	0	0	8.999999772640876E+001	1.1999763E+000	1.2005074E+000	6.7824264E+000	1.882319446484248E-003	2.214921436613666E-001	7.9737175E-001	7.9737175E-001	2.214921436613666E-001	0	8.998844312596401E-001	0.000000000000000E+000	2.214921436613666E-001	2.214921436613666E-001	0	0.000000000000000E+000	8.1423530E-003
2	1	0	0	0	0	0	9.099999770114664E+001	1.1999763E+000	1.2005227E+000	6.7671676E+000	1.881539553774728E-003	2.233736832151413E-001	8.0414528E-001	8.0414528E-001	2.233736832151413E-001	0	8.998834497246151E-001	0.000000000000000E+000	2.233736832151413E-001	2.233736832151413E-001	0	0.000000000000000E+000	8.1241382E-003
2	1	0	0	0	0	0	9.199999767588452E+001	1.1999763E+000	1.2005494E+000	6.7862411E+000	1.874304978900486E-003	2.252479881940418E-001	8.1089276E-001	8.1089276E-001	2.252479881940418E-001	0	8.998824719636211E-001	0.000000000000000E+000	2.252479881940418E-001	2.252479881940418E-001	0	0.000000000000000E+000	8.1472173E-003
2	1	0	0	0	0	0	9.299999765062239E+001	1.1999763E+000	1.2005074E+000	6.6527262E+000	1.872093937344021E-003	2.271200821313858E-001	8.1763232E-001	8.1763232E-001	2.271200821313858E-001	0	8.998814953560521E-001	0.000000000000000E+000	2.271200821313858E-001	2.271200821313858E-001	0	0.000000000000000E+000	7.9866471E-003
2	1	0	0	0	0	0	9.399999762536027E+001	1.1999763E+000	1.2006105E+000	6.7137613E+000	1.872750703652700E-003	2.289928328350385E-001	8.2437420E-001	8.2437420E-001	2.289928328350385E-001	0	8.998805184058705E-001	0.000000000000000E+000	2.289928328350385E-001	2.289928328350385E-001	0	0.000000000000000E+000	8.0606127E-003
2	1	0	0	0	0	0	9.499999760009814E+001	1.1999763E+000	1.2004311E+000	6.7175765E+000	1.865568049828211E-003	2.308584008848667E-001	8.3109027E-001	8.3109027E-001	2.308584008848667E-001	0	8.998795452026345E-001	0.000000000000000E+000	2.308584008848667E-001	2.308584008848667E-001	0	0.000000000000000E+000	8.0639878E-003
2	1	0	0	0	0	0	9.599999757483602E+001	1.1999763E+000	1.2006067E+000	6.6832442E+000	1.861988165934881E-003	2.327203890508016E-001	8.3779341E-001	8.3779341E-001	2.327203890508016E-001	0	8.998785738669017E-001	0.000000000000000E+000	2.327203890508016E-001	2.327203890508016E-001	0	0.000000000000000E+000	8.0239475E-003
2	1	0	0	0	0	0	9.699999754957389E+001	1.1999763E+000	1.2005686E+000	6.6603556E+000	1.861252354462942E-003	2.345816414052645E-001	8.4449393E-001	8.4449393E-001	2.345816414052646E-001	0	8.998776029150168E-001	0.000000000000000E+000	2.345816414052646E-001	2.345816414052646E-001	0	0.000000000000000E+000	7.9962136E-003
2	1	0	0	0	0	0	9.799999752431177E+001	1.1999763E+000	1.2005609E+000	6.6908736E+000	1.852361775398254E-003	2.364340031806628E-001	8.5116243E-001	8.5116243E-001	2.364340031806628E-001	0	8.998766366010439E-001	0.000000000000000E+000	2.364340031806628E-001	2.364340031806628E-001	0	0.000000000000000E+000	8.0328016E-003
2	1	0	0	0	0	0	9.899999749904964E+001	1.1999763E+000	1.2004540E+000	6.6183939E+000	1.849834754705429E-003	2.382838379353682E-001	8.5782182E-001	8.5782182E-001	2.382838379353682E-001	0	8.998756716053314E-001	0.000000000000000E+000	2.382838379353682E-001	2.382838379353682E-001	0	0.000000000000000E+000	7.9450775E-003
2	1	0	0	0	0	0	9.999999747378752E+001	1.1999763E+000	1.2004654E+000	6.6756148E+000	1.849112925502989E-003	2.401329508608712E-001	8.6447865E-001	8.6447865E-001	2.401329508608712E-001	0	8.998747069861727E-001	0.000000000000000E+000	2.401329508608712E-001	2.401329508608712E-001	0	0.000000000000000E+000	8.0138445E-003
2	1	0	0	0	0	0	1.009999974485254E+002	1.1999763E+000	1.2004464E+000	6.6641703E+000	1.842707632515166E-003	2.419756584933864E-001	8.7111235E-001	8.7111235E-001	2.419756584933864E-001	0	8.998737457084368E-001	0.000000000000000E+000	2.419756584933864E-001	2.419756584933864E-001	0	0.000000000000000E+000	7.9999790E-003
2	1	0	0	0	0	0	1.019999974232633E+002	1.1999763E+000	1.2005113E+000	6.6107645E+000	1.839949610153834E-003	2.438156081035402E-001	8.7773621E-001	8.7773621E-001	2.438156081035402E-001	0	8.998727858694672E-001	0.000000000000000E+000	2.438156081035402E-001	2.438156081035402E-001	0	0.000000000000000E+000	7.9362979E-003
2	1	0	0	0	0	0	1.029999973980011E+002	1.1999763E+000	1.2004311E+000	6.6222091E+000	1.842178025510576E-003	2.456577861290508E-001	8.8436800E-001	8.8436800E-001	2.456577861290508E-001	0	8.998718248680092E-001	0.000000000000000E+000	2.456577861290508E-001	2.456577861290508E-001	0	0.000000000000000E+000	7.9495059E-003
2	1	0	0	0	0	0	1.039999973727390E+002	1.1999763E+000	1.2004578E+000	6.6336532E+000	1.835767009231779E-003	2.474935531382826E-001	8.9097679E-001	8.9097679E-001	2.474935531382826E-001	0	8.998708672109599E-001	0.000000000000000E+000	2.474935531382826E-001	2.474935531382826E-001	0	0.000000000000000E+000	7.9634208E-003
2	1	0	0	0	0	0	1.049999973474769E+002	1.1999763E+000	1.2005533E+000	6.6222091E+000	1.832582165453169E-003	2.493261353037357E-001	8.9757407E-001	8.9757407E-001	2.493261353037357E-001	0	8.998699112153349E-001	0.000000000000000E+000	2.493261353037357E-001	2.493261353037357E-001	0	0.000000000000000E+000	7.9503153E-003
2	1	0	0	0	0	0	1.059999973222148E+002	1.1999763E+000	1.2004883E+000	6.5840621E+000	1.833587126890818E-003	2.511597224306266E-001	9.0417498E-001	9.0417498E-001	2.511597224306266E-001	0	8.998689546954558E-001	0.000000000000000E+000	2.511597224306266E-001	2.511597224306266E-001	0	0.000000000000000E+000	7.9040900E-003
2	1	0	0	0	0	0	1.069999972969526E+002	1.1999763E+000	1.2005341E+000	6.5802474E+000	1.826415502309799E-003	2.529861379329363E-001	9.1075009E-001	9.1075009E-001	2.529861379329363E-001	0	8.998680019167687E-001	0.000000000000000E+000	2.529861379329363E-001	2.529861379329363E-001	0	0.000000000000000E+000	7.8998115E-003
2	1	0	0	0	0	0	1.079999972716905E+002	1.1999763E+000	1.2005265E+000	6.5726175E+000	1.822616277535757E-003	2.548087542104721E-001	9.1731149E-001	9.1731149E-001	2.548087542104721E-001	0	8.998670511200076E-001	0.000000000000000E+000	2.548087542104721E-001	2.548087542104721E-001	0	0.000000000000000E+000	7.8906016E-003
2	1	0	0	0	0	0	1.089999972464284E+002	1.1999763E+000	1.2004693E+000	6.5497293E+000	1.824071162700653E-003	2.566328253731728E-001	9.2387819E-001	9.2387819E-001	2.566328253731728E-001	0	8.998660995642827E-001	0.000000000000000E+000	2.566328253731728E-001	2.566328253731728E-001	0	0.000000000000000E+000	7.8627486E-003
2	1	0	0	0	0	0	1.099999972211663E+002	1.1999763E+000	1.2004273E+000	6.5726175E+000	1.816415700885985E-003	2.584492410740588E-001	9.3041724E-001	9.3041724E-001	2.584492410740588E-001	0	8.998651520021509E-001	0.000000000000000E+000	2.584492410740588E-001	2.584492410740588E-001	0	0.000000000000000E+000	7.8899497E-003
2	1	0	0	0	0	0	1.109999971959041E+002	1.1999763E+000	1.2004732E+000	6.5573592E+000	1.812656103902393E-003	2.602618971779611E-001	9.3694282E-001	9.3694282E-001	2.602618971779612E-001	0	8.998642064012728E-001	0.000000000000000E+000	2.602618971779612E-001	2.602618971779612E-001	0	0.000000000000000E+000	7.8719342E-003
2	1	0	0	0	0	0	1.119999971706420E+002	1.1999763E+000	1.2003891E+000	6.4886947E+000	1.814764363103443E-003	2.620766615410646E-001	9.4347596E-001	9.4347596E-001	2.620766615410646E-001	0	8.998632597005878E-001	0.000000000000000E+000	2.620766615410646E-001	2.620766615410646E-001	0	0.000000000000000E+000	7.7889585E-003
2	1	0	0	0	0	0	1.129999971453799E+002	1.1999763E+000	1.2004731E+000	6.5382857E+000	1.807617309384876E-003	2.638842788504495E-001	9.4998342E-001	9.4998342E-001	2.638842788504495E-001	0	8.998623167282769E-001	0.000000000000000E+000	2.638842788504495E-001	2.638842788504495E-001	0	0.000000000000000E+000	7.8490358E-003
2	1	0	0	0	0	0	1.139999971201178E+002	1.1999763E+000	1.2005188E+000	6.5153971E+000	1.804015595806969E-003	2.656882944462564E-001	9.5647788E-001	9.5647788E-001	2.656882944462565E-001	0	8.998613756348572E-001	0.000000000000000E+000	2.656882944462565E-001	2.656882944462565E-001	0	0.000000000000000E+000	7.8218570E-003
2	1	0	0	0	0	0	1.149999970948556E+002	1.1999763E+000	1.2005227E+000	6.5077677E+000	1.805787947177887E-003	2.674940823934343E-001	9.6297872E-001	9.6297872E-001	2.674940823934344E-001	0	8.998604336168622E-001	0.000000000000000E+000	2.674940823934344E-001	2.674940823934344E-001	0	0.000000000000000E+000	7.8127226E-003
2	1	0	0	0	0	0	1.159999970695935E+002	1.1999763E+000	1.2004616E+000	6.4696207E+000	1.798976589070426E-003	2.692930589825047E-001	9.6945500E-001	9.6945500E-001	2.692930589825048E-001	0	8.998594951521205E-001	0.000000000000000E+000	2.692930589825048E-001	2.692930589825048E-001	0	0.000000000000000E+000	7.7665313E-003
2	1	0	0	0	0	0	1.169999970443314E+002	1.1999763E+000	1.2003968E+000	6.4581771E+000	1.795547388129764E-003	2.710886063706345E-001	9.7591901E-001	9.7591901E-001	2.710886063706345E-001	0	8.998585584762760E-001	0.000000000000000E+000	2.710886063706345E-001	2.710886063706345E-001	0	0.000000000000000E+000	7.7523747E-003
2	1	0	0	0	0	0	1.179999970190693E+002	1.1999763E+000	1.2004273E+000	6.4925094E+000	1.798436385631561E-003	2.728870427562661E-001	9.8239332E-001	9.8239332E-001	2.728870427562661E-001	0	8.998576202933400E-001	0.000000000000000E+000	2.728870427562661E-001	2.728870427562661E-001	0	0.000000000000000E+000	7.7937855E-003
2	1	0	0	0	0	0	1.189999969938071E+002	1.1999763E+000	1.2005380E+000	6.4925094E+000	1.792746763706207E-003	2.746797895199723E-001	9.8884726E-001	9.8884726E-001	2.746797895199723E-001	0	8.998566850784858E-001	0.000000000000000E+000	2.746797895199723E-001	2.746797895199723E-001	0	0.000000000000000E+000	7.7945045E-003
2	1	0	0	0	0	0	1.199999969685450E+002	1.1999763E+000	1.2003968E+000	6.4314742E+000	1.789436242686378E-003	2.764692257626586E-001	9.9528921E-001	9.9528921E-001	2.764692257626587E-001	0	8.998557515906175E-001	0.000000000000000E+000	2.764692257626587E-001	2.764692257626587E-001	0	0.000000000000000E+000	7.7203210E-003
2	1	0	0	0	0	0	1.209999969432829E+002	1.1999763E+000	1.2004693E+000	6.4543619E+000	1.791774016035928E-003	2.782609997786946E-001	1.0017396E+000	1.0017396E+000	2.782609997786946E-001	0	8.998548168832124E-001	0.000000000000000E+000	2.782609997786946E-001	2.782609997786946E-001	0	0.000000000000000E+000	7.7482630E-003
2	1	0	0	0	0	0	1.219999969180208E+002	1.1999763E+000	1.2004769E+000	6.5001388E+000	1.786134626256095E-003	2.800471344049507E-001	1.0081697E+000	1.0081697E+000	2.800471344049507E-001	0	8.998538851176848E-001	0.000000000000000E+000	2.800471344049507E-001	2.800471344049507E-001	0	0.000000000000000E+000	7.8032664E-003
2	1	0	0	0	0	0	1.229999968927586E+002	1.1999763E+000	1.2005533E+000	6.3933272E+000	1.782021538337072E-003	2.818291559432877E-001	1.0145850E+000	1.0145850E+000	2.818291559432878E-001	0	8.998529554978150E-001	0.000000000000000E+000	2.818291559432878E-001	2.818291559432878E-001	0	0.000000000000000E+000	7.6755299E-003
2	1	0	0	0	0	0	1.239999968674965E+002	1.1999763E+000	1.2003930E+000	6.3742537E+000	1.784395760112339E-003	2.836135517034001E-001	1.0210087E+000	1.0210087E+000	2.836135517034001E-001	0	8.998520246393945E-001	0.000000000000000E+000	2.836135517034001E-001	2.836135517034001E-001	0	0.000000000000000E+000	7.6516094E-003
2	1	0	0	0	0	0	1.249999968422344E+002	1.1999763E+000	1.2004769E+000	6.4352889E+000	1.779280677927865E-003	2.853928323813280E-001	1.0274142E+000	1.0274142E+000	2.853928323813280E-001	0	8.998510964493380E-001	0.000000000000000E+000	2.853928323813280E-001	2.853928323813280E-001	0	0.000000000000000E+000	7.7254158E-003
2	1	0	0	0	0	0	1.259999968169723E+002	1.1999763E+000	1.2006525E+000	6.3666244E+000	1.775641462537977E-003	2.871684738438659E-001	1.0338066E+000	1.0338066E+000	2.871684738438660E-001	0	8.998501701577361E-001	0.000000000000000E+000	2.871684738438660E-001	2.871684738438660E-001	0	0.000000000000000E+000	7.6441034E-003
2	1	0	0	0	0	0	1.269999967917101E+002	1.1999763E+000	1.2004349E+000	6.3666244E+000	1.777104822264777E-003	2.889455786661307E-001	1.0402040E+000	1.0402040E+000	2.889455786661308E-001	0	8.998492431027493E-001	0.000000000000000E+000	2.889455786661308E-001	2.889455786661308E-001	0	0.000000000000000E+000	7.6427180E-003
2	1	0	0	0	0	0	1.279999967664480E+002	1.1999763E+000	1.2004158E+000	6.4429183E+000	1.772888313372930E-003	2.907184669795037E-001	1.0465865E+000	1.0465865E+000	2.907184669795037E-001	0	8.998483182473714E-001	0.000000000000000E+000	2.907184669795037E-001	2.907184669795037E-001	0	0.000000000000000E+000	7.7341814E-003
2	1	0	0	0	0	0	1.289999967411859E+002	1.1999763E+000	1.2004427E+000	6.3704386E+000	1.769768106672499E-003	2.924882350861761E-001	1.0529577E+000	1.0529577E+000	2.924882350861762E-001	0	8.998473950196990E-001	0.000000000000000E+000	2.924882350861762E-001	2.924882350861762E-001	0	0.000000000000000E+000	7.6473462E-003
2	1	0	0	0	0	0	1.299999967159238E+002	1.1999763E+000	1.2004769E+000	6.3208480E+000	1.772643748892678E-003	2.942608788350688E-001	1.0593392E+000	1.0593392E+000	2.942608788350689E-001	0	8.998464702919020E-001	0.000000000000000E+000	2.942608788350689E-001	2.942608788350689E-001	0	0.000000000000000E+000	7.5880317E-003
2	1	0	0	0	0	0	1.309999966906616E+002	1.1999763E+000	1.2003472E+000	6.4047713E+000	1.768348403824700E-003	2.960292272388935E-001	1.0657052E+000	1.0657052E+000	2.960292272388936E-001	0	8.998455478048402E-001	0.000000000000000E+000	2.960292272388936E-001	2.960292272388936E-001	0	0.000000000000000E+000	7.6879491E-003
2	1	0	0	0	0	0	1.319999966653995E+002	1.1999763E+000	1.2004502E+000	6.3361068E+000	1.764842912647459E-003	2.977940701515410E-001	1.0720587E+000	1.0720587E+000	2.977940701515411E-001	0	8.998446271464735E-001	0.000000000000000E+000	2.977940701515411E-001	2.977940701515411E-001	0	0.000000000000000E+000	7.6061804E-003
2	1	0	0	0	0	0	1.329999966401374E+002	1.1999763E+000	1.2004311E+000	6.2865152E+000	1.765856135739221E-003	2.995599262872802E-001	1.0784158E+000	1.0784158E+000	2.995599262872803E-001	0	8.998437059595429E-001	0.000000000000000E+000	2.995599262872803E-001	2.995599262872803E-001	0	0.000000000000000E+000	7.5465282E-003
2	1	0	0	0	0	0	1.339999966148753E+002	1.1999763E+000	1.2004120E+000	6.3513656E+000	1.762002660671870E-003	3.013219289479521E-001	1.0847590E+000	1.0847590E+000	3.013219289479522E-001	0	8.998427867828388E-001	0.000000000000000E+000	3.013219289479522E-001	3.013219289479522E-001	0	0.000000000000000E+000	7.6242555E-003
2	1	0	0	0	0	0	1.349999965896131E+002	1.1999763E+000	1.2004006E+000	6.3170328E+000	1.756149217234717E-003	3.030780781651868E-001	1.0910810E+000	1.0910810E+000	3.030780781651869E-001	0	8.998418706596766E-001	0.000000000000000E+000	3.030780781651869E-001	3.030780781651869E-001	0	0.000000000000000E+000	7.5829700E-003
2	1	0	0	0	0	0	1.359999965643510E+002	1.1999763E+000	1.2004732E+000	6.3208475E+000	1.756904316160414E-003	3.048349824813472E-001	1.0974059E+000	1.0974059E+000	3.048349824813473E-001	0	8.998409541426050E-001	0.000000000000000E+000	3.048349824813473E-001	3.048349824813473E-001	0	0.000000000000000E+000	7.5880080E-003
2	1	0	0	0	0	0	1.369999965390889E+002	1.1999763E+000	1.2005876E+000	6.2827005E+000	1.754020191086663E-003	3.065890026724338E-001	1.1037204E+000	1.1037204E+000	3.065890026724340E-001	0	8.998400391300831E-001	0.000000000000000E+000	3.065890026724340E-001	3.065890026724340E-001	0	0.000000000000000E+000	7.5429324E-003
2	1	0	0	0	0	0	1.379999965138268E+002	1.1999763E+000	1.2004807E+000	6.3208480E+000	1.748531050602595E-003	3.083375337230365E-001	1.1100152E+000	1.1100152E+000	3.083375337230366E-001	0	8.998391269810586E-001	0.000000000000000E+000	3.083375337230366E-001	3.083375337230366E-001	0	0.000000000000000E+000	7.5880559E-003
2	1	0	0	0	0	0	1.389999964885646E+002	1.1999763E+000	1.2004387E+000	6.3208480E+000	1.749644516838921E-003	3.100871782398754E-001	1.1163138E+000	1.1163138E+000	3.100871782398755E-001	0	8.998382142511768E-001	0.000000000000000E+000	3.100871782398755E-001	3.100871782398755E-001	0	0.000000000000000E+000	7.5877910E-003
2	1	0	0	0	0	0	1.399999964633025E+002	1.1999763E+000	1.2005188E+000	6.3361068E+000	1.747881914748086E-003	3.118350601546235E-001	1.1226062E+000	1.1226062E+000	3.118350601546235E-001	0	8.998373024407844E-001	0.000000000000000E+000	3.118350601546235E-001	3.118350601546235E-001	0	0.000000000000000E+000	7.6066158E-003
2	1	0	0	0	0	0	1.409999964380404E+002	1.1999763E+000	1.2004197E+000	6.2254801E+000	1.742887202103933E-003	3.135779473567274E-001	1.1288806E+000	1.1288806E+000	3.135779473567274E-001	0	8.998363932359632E-001	0.000000000000000E+000	3.135779473567274E-001	3.135779473567274E-001	0	0.000000000000000E+000	7.4731889E-003
2	1	0	0	0	0	0	1.419999964127783E+002	1.1999763E+000	1.2003739E+000	6.2369242E+000	1.743713718043433E-003	3.153216610747708E-001	1.1351579E+000	1.1351579E+000	3.153216610747709E-001	0	8.998354835999769E-001	0.000000000000000E+000	3.153216610747709E-001	3.153216610747709E-001	0	0.000000000000000E+000	7.4866409E-003
