Ns changes	time/s	I/mA	Capacity/mA.h
0	3275.4531	-0.005590077	0.127816701
0	3276.4531	-0.006354081	0.127815202
0	3277.4531	-0.006354073	0.12781364
0	3278.4531	-0.004826074	0.127812143
0	3279.4531	-0.00788208	0.127810647
0	3280.4531	-0.001770077	0.127809172
0	3281.4531	-0.008264074	0.127807703
0	3282.4531	-0.004062079	0.127806273
0	3283.4531	-0.010174074	0.127804826
0	3284.4531	-0.00368007	0.127803335
0	3285.4531	-0.004062072	0.127801882
0	3286.4531	0.001667922	0.127800428
0	3287.4531	-0.010556075	0.127799024
0	3288.4531	-0.010174081	0.127797643
0	3289.4531	-0.006736076	0.127796245
0	3290.4531	-0.007118076	0.127794653
0	3291.4531	-0.011320079	0.127793112
0	3292.4531	-0.001770077	0.127791494
0	3293.4531	-0.012084082	0.127789864
0	3294.4531	-0.010938077	0.127788227
0	3295.4531	-0.007500078	0.127786666
0	3296.4531	-0.006736076	0.127785111
0	3297.4531	-0.005972072	0.127783536
0	3298.4531	-0.004826074	0.127782012
0	3299.4531	-0.00559007	0.12778056
0	3300.4531	-0.006354081	0.12777914
0	3301.4531	-0.007118077	0.12777777
0	3302.4531	-0.005208076	0.127776483
0	3303.4531	-0.001388075	0.127775166
0	3304.4531	-0.009792073	0.127773844
0	3305.4531	0.000139931	0.127772477
0	3306.4531	-0.004444073	0.127771087
0	3307.4531	-0.003680078	0.12776972
0	3308.4531	-0.012084073	0.127768425
0	3309.4531	-0.006354074	0.127767118
0	3310.4531	-0.005590078	0.127765815
0	3311.4531	-0.005972079	0.127764482
0	3312.4531	-0.00788208	0.127763154
0	3313.4531	-0.011320078	0.127761793
0	3314.4531	-0.00253408	0.127760357
0	3315.4531	-0.001770077	0.1277589
0	3316.4531	-0.000242078	0.127757601
0	3317.4531	-0.003298076	0.127756272
0	3318.4531	-0.005590078	0.127754929
0	3319.4531	-0.001770077	0.12775357
0	3320.4531	-0.008264074	0.127752182
0	3321.4531	-0.008646076	0.127750752
0	3322.4531	-0.008646083	0.127749299
0	3323.4531	-0.006736076	0.127747894
0	3324.4531	-0.004444073	0.127746486
0	3325.4531	-0.007500078	0.127745125
0	3326.4531	0.000139923	0.127743775
0	3327.4531	-0.010556076	0.12774238
0	3328.4531	-0.009792073	0.127741001
0	3329.4531	-0.007118077	0.127739637
0	3330.4531	-0.006354081	0.12773826
0	3331.4531	0.001667929	0.127736866
0	3332.4531	-0.004826075	0.127735405
0	3333.4531	-0.008646076	0.127733877
0	3334.4531	-0.001770077	0.127732459
0	3335.4531	-0.00788208	0.127731098
0	3336.4531	-0.002152072	0.12772971
0	3337.4531	-0.007118077	0.12772828
0	3338.4531	0.000139923	0.12772681
0	3339.4531	-0.003298076	0.127725362
0	3340.4531	0.000903926	0.127723934
0	3341.4531	-0.007500078	0.12772254
0	3342.4531	0.002431924	0.127721117
0	3343.4531	-0.00253408	0.127719704
0	3344.4531	-0.005208076	0.127718337
0	3345.4531	-0.012466075	0.127717053
0	3346.4531	0.001285927	0.127715729
0	3347.4531	-0.001006074	0.127714396
0	3348.4531	-0.007882073	0.127713047
0	3349.4531	-0.002152079	0.127711767
0	3350.4531	-0.008646076	0.127710483
0	3351.4531	-0.005208076	0.127709192
0	3352.4531	-0.007118076	0.127707904
0	3353.4531	-0.000624073	0.127706681
0	3354.4531	-0.010938077	0.127705509
0	3355.4531	-0.010174074	0.127704299
0	3356.4531	-0.004444073	0.127703024
0	3357.4531	-0.003680078	0.127701783
0	3358.4531	-0.003298076	0.127700536
0	3359.4531	-0.002152072	0.127699275
0	3360.4531	-0.002916082	0.127698039
0	3361.4531	-0.007500078	0.127696839
0	3362.4531	-0.002916075	0.12769565
0	3363.4531	0.006251925	0.127694442
0	3364.4531	-0.003298076	0.127693183
0	3365.4531	-0.006354081	0.127691907
0	3366.4531	0.005487929	0.12769066
0	3367.4531	-0.001006074	0.127689485
0	3368.4531	-0.008646076	0.12768834
0	3369.4531	-0.002152079	0.127687203
0	3370.4531	-0.004062079	0.127686076
0	3371.4531	-0.007500078	0.127684985
0	3372.4531	0.002813926	0.127683906
0	3373.4531	-0.009792079	0.127682759
0	3374.4531	-0.003298076	0.127681596
0	3375.4531	-0.00788208	0.127680384
0	3376.4531	-0.007500078	0.127679101
0	3377.4531	-0.009410079	0.127677825
0	3378.4531	0.005105921	0.127676525
0	3379.4531	-0.007500078	0.127675274
0	3380.4531	-0.004826074	0.127674034
0	3381.4531	-0.004444073	0.127672792
0	3382.4531	-0.006354073	0.127671509
0	3383.4531	-0.002534073	0.127670274
0	3384.4531	-0.005208076	0.127669011
0	3385.4531	0.000903926	0.127667831
0	3386.4531	-0.005972072	0.127666682
0	3387.4531	-0.013612081	0.127665481
0	3388.4531	-0.006736076	0.12766424
0	3389.4531	-0.008646076	0.12766306
0	3390.4531	-0.001006074	0.127661883
0	3391.4531	-0.007500078	0.127660627
0	3392.4531	-0.002916082	0.127659364
0	3393.4531	-0.006736076	0.127658199
0	3394.4531	0.001667922	0.127657021
0	3395.4531	-0.015140079	0.12765581
0	3396.4531	0.000903919	0.127654549
0	3397.4531	0.005869924	0.127653326
0	3398.4531	-0.000242078	0.127652181
0	3399.4531	-0.004826075	0.127651049
0	3400.4531	-0.001770077	0.127649922
0	3401.4531	-0.008264074	0.127648849
0	3402.4531	-0.004444073	0.127647699
0	3403.4531	-0.012084074	0.127646632
0	3404.4531	0.000139923	0.127645585
0	3405.4531	-0.004062072	0.12764448
0	3406.4531	-0.001006074	0.127643414
0	3407.4531	-0.001006074	0.127642297
0	3408.4531	-0.001388076	0.127641216
0	3409.4531	-0.002152079	0.127640131
0	3410.4531	-0.003298076	0.127639067
0	3411.4531	-0.00177007	0.127638006
0	3412.4531	-0.004062079	0.127636961
0	3413.4531	-0.004826075	0.127635943
0	3414.4531	-0.005972072	0.127634848
0	3415.4531	-0.000624073	0.127633727
0	3416.4531	-0.006736076	0.127632613
0	3417.4531	-0.010556076	0.127631531
0	3418.4531	-0.003298076	0.127630453
0	3419.4531	-0.006354073	0.127629326
0	3420.4531	-0.004062079	0.127628124
0	3421.4531	-0.002916075	0.127626852
0	3422.4531	-0.005208076	0.127625589
0	3423.4531	-0.006354073	0.127624381
0	3424.4531	-0.006736076	0.127623158
0	3425.4531	-0.007882073	0.127621937
0	3426.4531	-0.008646076	0.127620711
0	3427.4531	-0.007882073	0.127619479
0	3428.4531	-0.010556075	0.127618238
0	3429.4531	-0.004826074	0.127617095
0	3430.4531	-0.005208076	0.127616017
0	3431.4531	0.002813926	0.12761499
0	3432.4531	-0.004826075	0.127614015
0	3433.4531	-0.00368007	0.127613024
0	3434.4531	0.001667929	0.127611979
0	3435.4531	-0.009792079	0.127610833
0	3436.4531	-0.006736082	0.127609679
0	3437.4531	0.000521925	0.127608569
0	3438.4531	-0.002916082	0.127607424
0	3439.4531	-0.008264074	0.127606341
0	3440.4531	-0.006354081	0.127605295
0	3441.4531	0.002049931	0.127604204
0	3442.4531	-0.004062072	0.127603045
0	3443.4531	-0.00559007	0.127601826
0	3444.4531	-0.006736076	0.127600632
0	3445.4531	-0.003298076	0.127599369
0	3446.4531	-0.005590077	0.127598168
0	3447.4531	-0.005972072	0.127596977
0	3448.4531	-0.00253408	0.127595748
0	3449.4531	-0.007500078	0.127594523
0	3450.4531	-0.009028077	0.127593249
0	3451.4531	-0.005208076	0.127591918
0	3452.4531	-0.005208076	0.12759062
0	3453.4531	-0.004062079	0.127589341
0	3454.4531	-0.009028077	0.127588065
0	3455.4531	-0.001770077	0.127586788
0	3456.4531	-0.001770077	0.127585446
0	3457.4531	-0.003680078	0.127584075
0	3458.4531	-0.005590078	0.127582729
0	3459.4531	-0.005590078	0.127581324
0	3460.4531	-0.004444073	0.127579991
0	3461.4531	0.001667929	0.127578709
0	3462.4531	-0.004444073	0.127577447
0	3463.4531	-0.004444073	0.127576101
0	3464.4531	-0.003298076	0.127574753
0	3465.4531	-0.00253408	0.127573414
0	3466.4531	-0.004826082	0.127572162
0	3467.4531	-0.011320079	0.127570919
0	3468.4531	-0.006354074	0.127569702
0	3469.4531	-0.005208076	0.12756855
0	3470.4531	-0.001770077	0.12756735
0	3471.4531	-0.002534073	0.127566121
0	3472.4531	-0.004826082	0.127564895
0	3473.4531	-0.005972079	0.127563791
0	3474.4531	-0.00444408	0.127562633
0	3475.4531	-0.009410079	0.127561545
0	3476.4531	-0.005590078	0.127560521
0	3477.4531	-0.008264082	0.12755953
0	3478.4531	-0.00444408	0.127558591
0	3479.4531	-0.002916082	0.127557744
0	3480.4531	-0.008646076	0.127556917
0	3481.4531	0.000903926	0.127556057
0	3482.4531	-0.004826075	0.12755525
0	3483.4531	-0.005208076	0.127554495
0	3484.4531	-0.005972079	0.127553718
0	3485.4531	-0.002916075	0.127552894
0	3486.4531	-0.003298076	0.127552046
0	3487.4531	-0.006354074	0.12755118
0	3488.4531	-0.004826074	0.127550291
0	3489.4531	-0.006736076	0.12754939
0	3490.4531	0.006633927	0.127548486
0	3491.4531	-0.002916075	0.127547484
0	3492.4531	-0.004444073	0.127546371
0	3493.4531	-0.005972079	0.127545205
0	3494.4531	-0.005208076	0.127544158
0	3495.4531	-0.00368007	0.127542995
0	3496.4531	-0.009410079	0.127541831
0	3497.4531	-0.010556082	0.127540686
0	3498.4531	-0.004826074	0.127539593
0	3499.4531	0.001285927	0.127538438
0	3500.4531	-0.004062072	0.127537213
0	3501.4531	-0.004826074	0.127536084
0	3502.4531	-0.004444081	0.127534865
0	3503.4531	-0.006354074	0.127533567
0	3504.4531	-0.000242071	0.127532249
0	3505.4531	0.000521925	0.127530978
0	3506.4531	0.002813926	0.127529672
0	3507.4531	-0.004062072	0.127528366
0	3508.4531	-0.011702079	0.127527127
0	3509.4531	-0.002534073	0.127525873
0	3510.4531	-0.007500078	0.127524546
0	3511.4531	-0.009792079	0.127523202
0	3512.4531	-0.007500078	0.127521857
0	3513.4531	-0.003298076	0.127520527
0	3514.4531	-0.009028077	0.127519225
0	3515.4531	-0.006736076	0.127517947
0	3516.4531	0.002049923	0.12751673
0	3517.4531	-0.000242078	0.127515606
0	3518.4531	-0.003298076	0.127514526
0	3519.4531	-0.004444073	0.127513508
0	3520.4531	-0.001006074	0.127512559
0	3521.4531	-0.004444081	0.127511647
0	3522.4531	-0.005590078	0.12751068
0	3523.4531	-0.006736076	0.127509709
0	3524.4531	-0.001388076	0.127508756
0	3525.4531	-0.00788208	0.127507819
0	3526.4531	-0.005590078	0.127506834
0	3527.4531	0.002049923	0.127505896
0	3528.4531	-0.00559007	0.127505043
0	3529.4531	-0.002916074	0.12750427
0	3530.4531	-0.001388076	0.12750343
0	3531.4531	-0.006736076	0.12750258
0	3532.4531	0.004723926	0.127501818
0	3533.4531	-0.001388076	0.127500974
0	3534.4531	-0.001388076	0.127500213
0	3535.4531	-0.00177007	0.12749944
0	3536.4531	-0.001388076	0.127498641
0	3537.4531	0.000903919	0.12749783
0	3538.4531	-0.002152079	0.127496944
0	3539.4531	-0.001388076	0.127495979
0	3540.4531	-0.004826074	0.127495032
0	3541.4531	-0.003680078	0.127494086
0	3542.4531	-0.009792079	0.127493212
0	3543.4531	-0.006354074	0.127492318
0	3544.4531	-0.003298076	0.127491423
0	3545.4531	-0.005590078	0.127490498
0	3546.4531	-0.005208076	0.12748957
0	3547.4531	-0.005972079	0.1274887
0	3548.4531	0.002431925	0.127487801
0	3549.4531	-0.00368007	0.12748686
0	3550.4531	-0.008264074	0.12748602
0	3551.4531	-0.002916074	0.127485168
0	3552.4531	-0.004444073	0.127484297
0	3553.4531	-0.002534073	0.127483347
0	3554.4531	-0.004062079	0.127482286
0	3555.4531	0.000903926	0.127481237
0	3556.4531	-0.006354081	0.127480183
0	3557.4531	-0.006736075	0.127479131
0	3558.4531	-0.005590078	0.127478115
0	3559.4531	0.000139923	0.12747719
0	3560.4531	-0.003680078	0.127476314
0	3561.4531	-0.004062072	0.127475496
0	3562.4531	-0.000242078	0.127474679
0	3563.4531	-0.004444073	0.1274739
0	3564.4531	0.000139923	0.127473144
0	3565.4531	0.002431924	0.127472279
0	3566.4531	-0.002916081	0.127471405
0	3567.4531	-0.005972072	0.127470553
0	3568.4531	0.000903926	0.127469622
0	3569.4531	-0.005590078	0.127468704
0	3570.4531	-0.006354074	0.127467771
0	3571.4531	-0.005972079	0.127466794
0	3572.4531	-0.005208076	0.127465775
0	3573.4531	-0.002152079	0.127464788
0	3574.4531	-0.004444081	0.127463852
0	3575.4531	-0.007500078	0.127462904
0	3576.4531	-0.002916075	0.127461944
0	3577.4531	-0.00253408	0.127460973
0	3578.4531	0.000139923	0.127460018
0	3579.4531	0.000139931	0.127459122
0	3580.4531	-0.000624072	0.127458141
0	3581.4531	-0.007118077	0.127457079
0	3582.4531	-0.003298076	0.127455981
0	3583.4531	-0.002916075	0.127454846
0	3584.4531	-0.00368007	0.127453679
0	3585.4531	-0.009792073	0.127452589
0	3586.4531	-0.003680077	0.127451479
0	3587.4531	-0.00062408	0.127450329
0	3588.4531	-0.006354081	0.12744929
0	3589.4531	-0.003680078	0.127448279
0	3590.4531	-0.003680077	0.127447348
0	3591.4531	0.002049923	0.127446365
0	3592.4531	-0.005208076	0.127445446
0	3593.4531	-0.001388076	0.127444522
0	3594.4531	-0.00253408	0.127443559
0	3595.4531	-0.006354074	0.12744258
0	3596.4531	-0.004444073	0.127441574
0	3597.4531	-0.002152079	0.127440504
0	3598.4531	-0.011702079	0.127439339
0	3599.4531	-0.003298076	0.127438197
0	3600.0001	-0.00253408	0.127437615
1	3600.0003	12.7379322	0.127438322
0	3600.0005	12.350584	0.127439008
0	3600.0007	12.0029631	0.127439675
0	3600.0009	11.7741461	0.127440329
0	3600.0011	11.6030092	0.127440974
0	3600.0013	11.4689274	0.127441611
0	3600.0015	11.3631134	0.127442242
0	3600.0017	11.2798376	0.127442869
0	3600.0019	11.2126055	0.127443492
0	3600.0021	11.1488123	0.127444111
0	3600.0023	11.0957146	0.127444728
0	3600.0027	11.0097637	0.127445953
0	3600.0031	10.9440594	0.127447171
0	3600.0037	10.8688049	0.127448987
0	3600.0043	10.8134155	0.127450791
0	3600.0049	10.7568798	0.127452587
0	3600.0059	10.6999617	0.127455566
0	3600.0073	10.646863	0.127459715
0	3600.0089	10.5941477	0.127464433
0	3600.0113	10.5395212	0.127471477
0	3600.0149	10.4875698	0.127481992
0	3600.0199	10.4367638	0.127496524
0	3600.0279	10.3848114	0.127519663
0	3600.0389	10.3343878	0.127551321
0	3600.0529	10.2835817	0.127591423
0	3600.0745	10.2327757	0.127652992
0	3600.1001	10.1812057	0.127725598
0	3600.1347	10.1307812	0.127823245
0	3600.1729	10.0803576	0.12793051
0	3600.2225	10.0272589	0.1280691
0	3600.2793	9.97721767	0.128226981
0	3600.3429	9.92297363	0.128402854
0	3600.4171	9.87216759	0.128606958
0	3600.4947	9.81792355	0.128819308
0	3600.5847	9.76788139	0.129064285
0	3600.6779	9.71707535	0.129316622
0	3600.7769	9.6670332	0.129583275
0	3600.8749	9.61469936	0.1298459
0	3600.9917	9.56427574	0.130157296
0	3601.1059	9.5134697	0.13046016
0	3601.2373	9.46228123	0.130806765
0	3601.3589	9.41223907	0.131125814
0	3601.4987	9.36105156	0.13149064
0	3601.6293	9.30986309	0.131829606
0	3601.7729	9.25982189	0.132200325
0	3601.9289	9.20977879	0.132600771
0	3602.0627	9.15935516	0.132942399
0	3602.2159	9.10854912	0.133331513
0	3602.3869	9.05850697	0.133763372
0	3602.5369	9.00731945	0.134140084
0	3602.7061	8.95689487	0.134562651
0	3602.8665	8.90341568	0.134960919
0	3603.0447	8.85337353	0.135400832
0	3603.2131	8.80180359	0.135814099
0	3603.3889	8.75099659	0.136242992
0	3603.5509	8.69980907	0.136635974
0	3603.7303	8.64823914	0.137068677
0	3603.9203	8.59819794	0.137524116
0	3604.0791	8.54700947	0.137902581
0	3604.2645	8.49696732	0.138341871
0	3604.4389	8.44616127	0.138752637
0	3604.6193	8.39573669	0.139175014
0	3604.8031	8.34263897	0.139602729
0	3604.9937	8.29145145	0.140043487
0	3605.1843	8.24064541	0.140481427
0	3605.3605	8.18601894	0.140883828
0	3605.5677	8.13597679	0.141353995
0	3605.7441	8.08440781	0.141751739
0	3605.9417	8.03398323	0.142194535
0	3606.1361	7.98317719	0.142627305
0	3606.3291	7.92931509	0.143054193
0	3606.5231	7.87774515	0.143480496
0	3606.7123	7.82693958	0.1438936
0	3606.9127	7.77689743	0.144328296
0	3607.1083	7.72647381	0.144749794
0	3607.2971	7.67643166	0.145154037
0	3607.5085	7.62295151	0.145603671
0	3607.7163	7.57290936	0.146042676
0	3607.9171	7.52210331	0.146464067
0	3608.1285	7.47167873	0.146904728
0	3608.3443	7.41896343	0.147351463
0	3608.5621	7.36815739	0.147799217
0	3608.7663	7.31467724	0.148216161
0	3608.9971	7.26348925	0.148684195
0	3609.2371	7.2126832	0.149167322
0	3609.4617	7.16111279	0.149616213
0	3609.7069	7.10992479	0.150102818
0	3609.9507	7.05911875	0.150583142
0	3610.1851	7.00793076	0.151041631
0	3610.4359	6.95674276	0.151528671
0	3610.6909	6.90555525	0.152020165
0	3610.9573	6.85054684	0.152529794
0	3611.2191	6.79974127	0.153026815
0	3611.4817	6.74893522	0.153521674
0	3611.7657	6.69660091	0.154052759
0	3612.0483	6.64655876	0.154577079
0	3612.3381	6.5949893	0.155110671
0	3612.6295	6.5411272	0.155643068
0	3612.9441	6.49070311	0.156213273
0	3613.2361	6.44066095	0.156738287
0	3613.5419	6.39023685	0.157283855
0	3613.8485	6.33866739	0.15782655
0	3614.1763	6.28747892	0.158402122
0	3614.4997	6.23552656	0.158965448
0	3614.8451	6.18472099	0.159562147
0	3615.1977	6.13200474	0.160166181
0	3615.5349	6.01893282	0.16073914
0	3615.5351	6.17058706	0.160739483
0	3615.5353	6.09991693	0.160739821
0	3615.7849	6.04987478	0.161161002
0	3616.1221	5.99868679	0.161726117
0	3616.5267	5.94864464	0.162398389
0	3616.8613	5.89860296	0.162949658
0	3617.2515	5.84856033	0.1635873
0	3617.6457	5.79813671	0.164225853
0	3618.0355	5.74809456	0.164851871
0	3618.4523	5.69728899	0.165515367
0	3618.8961	5.64610052	0.166215432
0	3619.3205	5.59605885	0.166878886
0	3619.7587	5.54601669	0.167557792
0	3620.1979	5.4948287	0.168232153
0	3620.6405	5.44478655	0.168905654
0	3621.0807	5.3947444	0.169569591
0	3621.5819	5.34393883	0.170318453
0	3622.0673	5.29198694	0.171036724
0	3622.6029	5.24194479	0.171821587
0	3623.1193	5.1907568	0.172570766
0	3623.6459	5.13842249	0.173327546
0	3624.1831	5.08838081	0.174092113
0	3624.7531	5.03833866	0.174895191
0	3625.3165	4.98753262	0.17568092
0	3625.8935	4.93749094	0.176477506
0	3626.4799	4.88668442	0.177278951
0	3627.0873	4.83587885	0.178100576
0	3627.7185	4.7850728	0.178945492
0	3628.3397	4.7319746	0.179768282
0	3629.0755	4.67734861	0.180732016
0	3629.7487	4.62577868	0.181603748
0	3630.4669	4.57535458	0.182523338
0	3631.1645	4.52493048	0.18340654
0	3631.8753	4.47412443	0.184296563
0	3632.6195	4.42255449	0.185218039
0	3633.4015	4.37213039	0.186175064
0	3634.1379	4.32017851	0.187065945
0	3634.9833	4.27013636	0.188076963
0	3635.7995	4.21971226	0.189041194
0	3636.6399	4.1696701	0.190022384
0	3637.4697	4.11886454	0.190979799
0	3638.3745	4.06805849	0.192011079
0	3639.3163	4.0168705	0.193071088
0	3640.2791	3.96682882	0.194140816
0	3641.2477	3.91602278	0.195203263
0	3642.1877	3.86445284	0.196221437
0	3643.1877	3.8300724	0.197291209
0	3643.9477	3.78003073	0.198095107
0	3644.9477	3.74144864	0.19914125
0	3645.9477	3.70019269	0.200174907
0	3646.9033	3.65015054	0.201151513
0	3647.9033	3.62150049	0.202161942
0	3648.8117	3.57107639	0.203070085
0	3649.8117	3.5420444	0.20405941
0	3650.8117	3.5126307	0.205038129
0	3651.7961	3.46220613	0.205991751
0	3652.7961	3.43317461	0.206950857
0	3653.7961	3.4091084	0.207900688
0	3654.7961	3.37472844	0.208841679
0	3655.7961	3.3453145	0.209774447
0	3656.7961	3.31704617	0.210699332
0	3657.7961	3.2910707	0.211616727
0	3658.7961	3.2666223	0.212526913
0	3659.7961	3.2379725	0.213430356
0	3660.7961	3.22422051	0.214327581
0	3661.7961	3.20397449	0.215218995
0	3662.7961	3.18105459	0.216104552
0	3663.7961	3.15087652	0.216984419
0	3664.7961	3.13063049	0.217858929
0	3665.7961	3.12069845	0.218728188
0	3666.7961	3.10809255	0.21959242
0	3667.7961	3.08593631	0.220451824
0	3668.7961	3.07218456	0.221306497
0	3669.7961	3.05079246	0.222156575
0	3670.7961	3.03551245	0.223002158
0	3671.7961	3.02863646	0.223843515
0	3672.7961	3.00495219	0.224680695
0	3673.7961	2.99922228	0.225513935
0	3674.7961	2.97821236	0.22634335
0	3675.7961	2.96675229	0.227168924
0	3676.7961	2.94765234	0.227990644
0	3677.7961	2.93963027	0.228808489
0	3678.7961	2.92396832	0.229622635
0	3679.7961	2.90983438	0.230433172
0	3680.7961	2.90066648	0.231240128
0	3681.7961	2.88462234	0.23204359
0	3682.7961	2.87354445	0.232843683
0	3683.7961	2.86475825	0.233640489
0	3684.7961	2.85329843	0.234434125
0	3685.7961	2.83649015	0.235224436
0	3686.7961	2.82885027	0.236011448
0	3687.7961	2.81624436	0.236795265
0	3688.7961	2.81051421	0.237575934
0	3689.7961	2.79332447	0.23835346
0	3690.7961	2.78110027	0.239127942
0	3691.7961	2.77193236	0.239899397
